-32.2502114291	34.7915005193	1630
-32.3507546276	34.8271797516	1640
-32.4513848813	34.8627761989	1650
-32.5521021782	34.8982896797	1660
-32.652906505	34.9337200123	1670
-32.7537978469	34.9690670153	1680
-32.854776188	35.0043305072	1690
-32.9558415111	35.0395103064	1700
-33.0569937973	35.0746062313	1710
-33.1582330267	35.1096181004	1720
-33.2595591779	35.1445457321	1730
-33.3609722283	35.1793889449	1740
-33.4624721538	35.2141475571	1750
-33.5640589289	35.2488213873	1760
-33.6657325268	35.2834102538	1770
-33.7674929194	35.3179139751	1780
-33.8693400771	35.3523323697	1790
-33.9712739689	35.3866652562	1800
-34.0732945625	35.4209124529	1810
-34.1754018242	35.4550737785	1820
-34.2775957188	35.4891490514	1830
-34.3798762097	35.5231380904	1840
-34.482243259	35.5570407139	1850
-34.5846968273	35.5908567407	1860
-34.6872368737	35.6245859894	1870
-34.7898633561	35.6582282788	1880
-34.8925762307	35.6917834276	1890
-34.9953754523	35.7252512546	1900
-35.0982609745	35.7586315787	1910
-35.2012327491	35.7919242189	1920
-35.3042907267	35.825128994	1930
-35.4074348564	35.8582457231	1940
-35.5106650856	35.8912742253	1950
-35.6139813605	35.9242143198	1960
-35.7173836258	35.9570658256	1970
-35.8208718245	35.9898285622	1980
-35.9244458983	36.0225023489	1990
-36.0281057874	36.0550870051	2000
-36.1318514304	36.0875823503	2010
-36.2356827644	36.1199882041	2020
-36.3395997251	36.1523043861	2030
-36.4436022467	36.1845307162	2040
-36.5476902616	36.2166670142	2050
-36.6518637011	36.2487131001	2060
-36.7561224946	36.2806687938	2070
-36.8604665701	36.3125339156	2080
-36.9648958542	36.3443082856	2090
-37.0694102717	36.3759917243	2100
-37.174009746	36.407584052	2110
-37.278694199	36.4390850895	2120
-37.383463551	36.4704946573	2130
-37.4883177205	36.5018125764	2140
-37.5932566249	36.5330386675	2150
-37.6982801795	36.5641727519	2160
-37.8033882985	36.5952146507	2170
-37.9085808942	36.6261641853	2180
-38.0138578775	36.657021177	2190
-38.1192191576	36.6877854476	2200
-38.224664642	36.7184568188	2210
-38.330194237	36.7490351124	2220
-38.4358078468	36.7795201506	2230
-38.5415053743	36.8099117555	2240
-38.6472867208	36.8402097495	2250
-38.7531517858	36.8704139552	2260
-38.8591004673	36.9005241951	2270
-38.9651326617	36.9305402923	2280
-39.0712482637	36.9604620697	2290
-39.1774471664	36.9902893504	2300
-39.2837292613	37.020021958	2310
-39.3900944381	37.049659716	2320
-39.4965425851	37.079202448	2330
-39.6030735888	37.1086499781	2340
-39.709687334	37.1380021305	2350
-39.816383704	37.1672587293	2360
-39.9231625804	37.1964195993	2370
-40.0300238431	37.225484565	2380
-40.1369673702	37.2544534515	2390
-40.2439930384	37.2833260839	2400
-40.3511007226	37.3121022876	2410
-40.458290296	37.3407818881	2420
-40.5655616301	37.3693647113	2430
-40.6729145948	37.3978505833	2440
-40.7803490583	37.4262393302	2450
-40.887864887	37.4545307786	2460
-40.9954619458	37.4827247553	2470
-41.1031400977	37.5108210872	2480
-41.2108992041	37.5388196015	2490
-41.3187391248	37.5667201258	2500
-41.4266597178	37.5945224877	2510
-41.5346608392	37.6222265152	2520
-41.6427423438	37.6498320366	2530
-41.7509040843	37.6773388804	2540
-41.859145912	37.7047468754	2550
-41.9674676762	37.7320558506	2560
-42.0758692247	37.7592656353	2570
-42.1843504034	37.7863760592	2580
-42.2929110568	37.8133869521	2590
-42.4015510271	37.8402981442	2600
-42.5102701554	37.867109466	2610
-42.6190682807	37.8938207483	2620
-42.7279452403	37.920431822	2630
-42.8369008698	37.9469425187	2640
-42.9459350031	37.9733526698	2650
-43.0550474723	37.9996621075	2660
-43.1642381079	38.025870664	2670
-43.2735067385	38.0519781719	2680
-43.3828531909	38.0779844642	2690
-43.4922772905	38.1038893742	2700
-43.6017788604	38.1296927353	2710
-43.7113577225	38.1553943817	2720
-43.8210136966	38.1809941475	2730
-43.9307466008	38.2064918673	2740
-44.0405562517	38.2318873762	2750
-44.1504424637	38.2571805094	2760
-44.2604050499	38.2823711026	2770
-44.3704438213	38.3074589918	2780
-44.4805585874	38.3324440135	2790
-44.5907491556	38.3573260043	2800
-44.701015332	38.3821048014	2810
-44.8113569205	38.4067802423	2820
-44.9217737236	38.4313521648	2830
-45.0322655417	38.4558204074	2840
-45.1428321737	38.4801848085	2850
-45.2534734166	38.5044452073	2860
-45.3641890657	38.5286014432	2870
-45.4749789146	38.552653356	2880
-45.5858427549	38.576600786	2890
-45.6967803766	38.6004435738	2900
-45.8077915681	38.6241815605	2910
-45.9188761156	38.6478145877	2920
-46.0300338039	38.6713424971	2930
-46.141264416	38.6947651311	2940
-46.252567733	38.7180823325	2950
-46.3639435342	38.7412939444	2960
-46.4753915974	38.7643998106	2970
-46.5869116984	38.787399775	2980
-46.6985036112	38.8102936822	2990
-46.8101671083	38.8330813772	3000
-46.9219019603	38.8557627053	3010
-47.0337079358	38.8783375124	3020
-47.1455848021	38.9008056449	3030
-47.2575323244	38.9231669496	3040
-47.3695502662	38.9454212737	3050
-47.4816383894	38.967568465	3060
-47.5937964539	38.9896083718	3070
-47.7060242181	39.0115408427	3080
-47.8183214385	39.0333657269	3090
-47.9306878698	39.0550828742	3100
-48.0431232652	39.0766921347	3110
-48.1556273758	39.0981933591	3120
-48.2681999512	39.1195863986	3130
-48.3808407392	39.1408711048	3140
-48.4935494858	39.1620473301	3150
-48.6063259354	39.1831149271	3160
-48.7191698305	39.204073749	3170
-48.8320809119	39.2249236497	3180
-48.9450589188	39.2456644834	3190
-49.0581035884	39.2662961049	3200
-49.1712146566	39.2868183697	3210
-49.2843918571	39.3072311337	3220
-49.3976349221	39.3275342532	3230
-49.5109435822	39.3477275854	3240
-49.624317566	39.3678109877	3250
-49.7377566006	39.3877843183	3260
-49.8512604114	39.4076474359	3270
-49.9648287219	39.4274001996	3280
-50.0784612541	39.4470424694	3290
-50.1921577282	39.4665741056	3300
-50.3059178626	39.4859949692	3310
-50.4197413742	39.5053049217	3320
-50.5336279781	39.5245038252	3330
-50.6475773878	39.5435915426	3340
-50.761589315	39.5625679371	3350
-50.8756634697	39.5814328726	3360
-50.9897995604	39.6001862136	3370
-51.1039972938	39.6188278254	3380
-51.2182563749	39.6373575736	3390
-51.3325765071	39.6557753246	3400
-51.4469573922	39.6740809454	3410
-51.5613987302	39.6922743035	3420
-51.6759002195	39.7103552672	3430
-51.790461557	39.7283237055	3440
-51.9050824377	39.7461794876	3450
-52.0197625553	39.7639224839	3460
-52.1345016014	39.781552565	3470
-52.2492992664	39.7990696024	3480
-52.364155239	39.8164734682	3490
-52.479069206	39.8337640351	3500
-52.594040853	39.8509411765	3510
-52.7090698636	39.8680047665	3520
-52.8241559201	39.8849546797	3530
-52.9392987032	39.9017907916	3540
-53.0544978917	39.9185129783	3550
-53.1697531631	39.9351211164	3560
-53.2850641933	39.9516150834	3570
-53.4004306565	39.9679947575	3580
-53.5158522255	39.9842600174	3590
-53.6313285714	40.0004107427	3600
-53.7468593638	40.0164468135	3610
-53.8624442708	40.0323681108	3620
-53.9780829589	40.0481745161	3630
-54.093775093	40.0638659118	3640
-54.2095203367	40.0794421809	3650
-54.3253183519	40.0949032072	3660
-54.4411687989	40.1102488751	3670
-54.5570713368	40.1254790698	3680
-54.6730256229	40.1405936772	3690
-54.7890313133	40.1555925841	3700
-54.9050880622	40.1704756778	3710
-55.0211955227	40.1852428464	3720
-55.1373533464	40.1998939789	3730
-55.2535611832	40.2144289647	3740
-55.3698186817	40.2288476944	3750
-55.486125489	40.243150059	3760
-55.602481251	40.2573359504	3770
-55.7188856117	40.2714052613	3780
-55.8353382142	40.2853578851	3790
-55.9518386998	40.2991937159	3800
-56.0683867085	40.3129126488	3810
-56.1849818789	40.3265145794	3820
-56.3016238484	40.3399994042	3830
-56.4183122527	40.3533670206	3840
-56.5350467264	40.3666173266	3850
-56.6518269026	40.3797502211	3860
-56.7686524129	40.3927656038	3870
-56.8855228879	40.405663375	3880
-57.0024379566	40.4184434361	3890
-57.1193972468	40.4311056891	3900
-57.2364003849	40.4436500369	3910
-57.353446996	40.4560763831	3920
-57.4705367039	40.4683846322	3930
-57.5876691311	40.4805746896	3940
-57.704843899	40.4926464614	3950
-57.8220606274	40.5045998544	3960
-57.9393189351	40.5164347765	3970
-58.0566184396	40.5281511363	3980
-58.1739587569	40.5397488432	3990
-58.2913395022	40.5512278075	4000
-58.4087602891	40.5625879402	4010
-58.5262207302	40.5738291534	4020
-58.6437204368	40.5849513598	4030
-58.7612590191	40.595954473	4040
-58.8788360859	40.6068384076	4050
-58.9964512452	40.6176030788	4060
-59.1141041035	40.628248403	4070
-59.2317942663	40.638774297	4080
-59.3495213378	40.6491806789	4090
-59.4672849213	40.6594674675	4100
-59.5850846189	40.6696345824	4110
-59.7029200316	40.6796819441	4120
-59.8207907591	40.689609474	4130
-59.9386964002	40.6994170944	4140
-60.0566365528	40.7091047285	4150
-60.1746108133	40.7186723002	4160
-60.2926187774	40.7281197346	4170
-60.4106600397	40.7374469573	4180
-60.5287341936	40.7466538952	4190
-60.6468408316	40.7557404758	4200
-60.7649795452	40.7647066276	4210
-60.8831499248	40.7735522799	4220
-61.0013515601	40.7822773631	4230
-61.1195840394	40.7908818083	4240
-61.2378469504	40.7993655476	4250
-61.3561398797	40.8077285141	4260
-61.474462413	40.8159706416	4270
-61.5928141349	40.824091865	4280
-61.7111946294	40.8320921199	4290
-61.8296034794	40.8399713431	4300
-61.9480402669	40.8477294721	4310
-62.0665045731	40.8553664454	4320
-62.1849959783	40.8628822024	4330
-62.3035140619	40.8702766835	4340
-62.4220584026	40.8775498299	4350
-62.5406285782	40.8847015838	4360
-62.6592241656	40.8917318884	4370
-62.777844741	40.8986406877	4380
-62.8964898797	40.9054279268	4390
-63.0151591564	40.9120935515	4400
-63.133852145	40.9186375088	4410
-63.2525684184	40.9250597465	4420
-63.3713075491	40.9313602133	4430
-63.4900691087	40.937538859	4440
-63.6088526681	40.9435956343	4450
-63.7276577975	40.9495304906	4460
-63.8464840665	40.9553433807	4470
-63.9653310439	40.961034258	4480
-64.0841982979	40.966603077	4490
-64.2030853961	40.9720497931	4500
-64.3219919053	40.9773743627	4510
-64.440917392	40.9825767432	4520
-64.5598614217	40.9876568929	4530
-64.6788235596	40.9926147709	4540
-64.7978033703	40.9974503377	4550
-64.9168004176	41.0021635543	4560
-65.0358142651	41.006754383	4570
-65.1548444755	41.0112227869	4580
-65.2738906113	41.01556873	4590
-65.3929522342	41.0197921775	4600
-65.5120289056	41.0238930955	4610
-65.6311201864	41.0278714509	4620
-65.750225637	41.0317272117	4630
-65.8693448172	41.0354603469	4640
-65.9884772867	41.0390708266	4650
-66.1076226044	41.0425586215	4660
-66.2267803291	41.0459237037	4670
-66.3459500189	41.049166046	4680
-66.4651312318	41.0522856223	4690
-66.5843235252	41.0552824075	4700
-66.7035264564	41.0581563774	4710
-66.822739582	41.0609075088	4720
-66.9419624586	41.0635357795	4730
-67.0611946424	41.0660411684	4740
-67.1804356892	41.0684236552	4750
-67.2996851545	41.0706832207	4760
-67.4189425937	41.0728198467	4770
-67.5382075619	41.0748335159	4780
-67.6574796137	41.0767242121	4790
-67.7767583039	41.0784919199	4800
-67.8960431867	41.0801366252	4810
-68.0153338164	41.0816583146	4820
-68.1346297468	41.0830569758	4830
-68.2539305318	41.0843325976	4840
-68.3732357251	41.0854851696	4850
-68.4925448801	41.0865146825	4860
-68.6118575503	41.087421128	4870
-68.7311732888	41.0882044988	4880
-68.8504916489	41.0888647885	4890
-68.9698121836	41.0894019919	4900
-69.0891344459	41.0898161045	4910
-69.2084579889	41.090107123	4920
-69.3277823653	41.090275045	4930
-69.4471071281	41.0903198693	4940
-69.5664318301	41.0902415954	4950
-69.6857560243	41.0900402239	4960
-69.8050792635	41.0897157566	4970
-69.9244011006	41.089268196	4980
-70.0437210886	41.0886975457	4990
-70.1630387805	41.0880038104	5000
-70.2823537295	41.0871869956	5010
-70.4016654887	41.086247108	5020
-70.5209736114	41.0851841552	5030
-70.640277651	41.0839981457	5040
-70.759577161	41.0826890891	5050
-70.8788716952	41.0812569961	5060
-70.9981608074	41.0797018781	5070
-71.1174440516	41.0780237478	5080
-71.236720982	41.0762226187	5090
-71.355991153	41.0742985053	5100
-71.4752541194	41.0722514232	5110
-71.5945094358	41.0700813889	5120
-71.7137566576	41.0677884199	5130
-71.8329953399	41.0653725347	5140
-71.9522250386	41.0628337529	5150
-72.0714453095	41.0601720949	5160
-72.1906557088	41.0573875822	5170
-72.3098557932	41.0544802372	5180
-72.4290451195	41.0514500833	5190
-72.548223245	41.0482971451	5200
-72.6673897272	41.0450214478	5210
-72.7865441242	41.0416230179	5220
-72.9056859943	41.0381018829	5230
-73.0248148963	41.0344580709	5240
-73.1439303893	41.0306916113	5250
-73.263032033	41.0268025346	5260
-73.3821193875	41.0227908719	5270
-73.5011920132	41.0186566554	5280
-73.6202494711	41.0143999186	5290
-73.7392913228	41.0100206955	5300
-73.8583171302	41.0055190213	5310
-73.9773264557	41.0008949323	5320
-74	41	5321.90535067
