27.0900  103.3700   10.00   4.90 0.0 0.0 0.0    541231
27.0900  103.4100   10.00   4.50 0.0 0.0 0.0    543962
27.5800  104.0100    9.00   4.40 0.0 0.0 0.0    323933
27.5600  104.0300   14.00   5.60 0.0 0.0 0.0    323941
27.5560  104.0180    5.00   3.60 0.0 0.0 0.0    324073
27.5650  104.0040    6.00   3.70 0.0 0.0 0.0    324301
27.5040  104.0230    7.00   3.50 0.0 0.0 0.0    332969
27.5150  104.0010    6.00   3.40 0.0 0.0 0.0    333176
27.5560  104.0140   10.00   3.20 0.0 0.0 0.0    469704
27.9940  105.0480    7.00   2.20 0.0 0.0 0.0    269480
27.2970  105.7500    8.00   3.00 0.0 0.0 0.0    339238
27.1780  105.9360    5.00   2.70 0.0 0.0 0.0    367410
27.9690  105.4860    5.00   2.90 0.0 0.0 0.0    401749
27.0310  105.6780   11.00   2.50 0.0 0.0 0.0    472366
27.9870  105.5470   23.00   2.20 0.0 0.0 0.0    491571
27.8820  105.1100   10.00   1.90 0.0 0.0 0.0    504823
27.3770  106.0980   12.00   2.40 0.0 0.0 0.0    206022
27.6800  106.3500   13.00   2.90 0.0 0.0 0.0    226238
27.4540  106.1620    9.00   2.80 0.0 0.0 0.0    287501
27.3700  106.1600    8.00   2.20 0.0 0.0 0.0    307237
27.4230  106.2310    9.00   2.70 0.0 0.0 0.0    309559
27.4020  106.2220    7.00   1.80 0.0 0.0 0.0    349896
27.0870  106.3390    8.00   2.30 0.0 0.0 0.0    351779
27.4600  106.1840   19.00   3.40 0.0 0.0 0.0    451315
27.4210  106.1510    6.00   3.60 0.0 0.0 0.0    492427
28.8650   96.1280    7.00   2.70 0.0 0.0 0.0    304363
28.7420   96.3340    6.00   2.70 0.0 0.0 0.0    305740
28.8830   96.0150    6.00   2.20 0.0 0.0 0.0    308375
28.8220   96.0180    8.00   2.90 0.0 0.0 0.0    309783
28.8610   96.0120    8.00   3.30 0.0 0.0 0.0    317305
28.8160   96.0340    7.00   3.30 0.0 0.0 0.0    327202
28.9500   96.7610   10.00   3.00 0.0 0.0 0.0    329051
28.4780   96.7770    7.00   3.50 0.0 0.0 0.0    356953
28.8030   96.2020    6.00   3.20 0.0 0.0 0.0    397846
28.6030   96.1340    9.00   3.50 0.0 0.0 0.0    422552
28.3120   96.7160    7.00   3.20 0.0 0.0 0.0    444434
28.3230   96.5890    9.00   3.00 0.0 0.0 0.0    451593
28.4540   96.4090    5.00   3.40 0.0 0.0 0.0    471353
28.5800   96.3100    5.00   4.10 0.0 0.0 0.0    474787
28.8300   96.0120    6.00   3.40 0.0 0.0 0.0    477148
28.5100   96.5620    6.00   3.10 0.0 0.0 0.0    532582
28.5090   96.1400    6.00   3.20 0.0 0.0 0.0    535529
28.7750   96.0430    7.00   2.70 0.0 0.0 0.0    536413
28.5800   96.1940    7.00   2.80 0.0 0.0 0.0    538788
28.5810   96.3430    9.00   4.30 0.0 0.0 0.0    577233
28.5590   96.3930    4.00   3.10 0.0 0.0 0.0    578976
28.8070   97.7610    9.00   1.60 0.0 0.0 0.0    241039
28.8310   97.7660    5.00   3.10 0.0 0.0 0.0    241040
28.9410   97.1060    6.00   2.90 0.0 0.0 0.0    295819
28.3250   97.6520    6.00   2.30 0.0 0.0 0.0    312743
28.5180   97.8310    7.00   2.70 0.0 0.0 0.0    315197
28.3460   97.0170    8.00   2.90 0.0 0.0 0.0    326785
28.8180   97.6300    9.00   3.10 0.0 0.0 0.0    330639
28.7140   97.7480    7.00   1.90 0.0 0.0 0.0    379835
28.7810   97.6240    8.00   2.20 0.0 0.0 0.0    384614
28.5830   97.0100    6.00   2.40 0.0 0.0 0.0    433523
28.2630   97.9450   14.00   2.40 0.0 0.0 0.0    436472
28.5520   97.6900    3.00   2.70 0.0 0.0 0.0    555596
28.1310   98.3930    9.00   3.00 0.0 0.0 0.0    201889
28.8660   98.2540   10.00   2.90 0.0 0.0 0.0    245233
28.9530   98.1680    7.00   2.40 0.0 0.0 0.0    437580
28.9640   98.0810    6.00   3.40 0.0 0.0 0.0    475454
28.4040   98.9690   15.00   2.10 0.0 0.0 0.0    485359
28.4270   98.1620    8.00   3.50 0.0 0.0 0.0    533059
28.2000   99.3300    9.00   5.20 0.0 0.0 0.0    363860
28.1500   99.3500   10.00   5.90 0.0 0.0 0.0    364634
28.1900   99.3700   20.00   4.20 0.0 0.0 0.0    366286
28.2340   99.3740    9.00   3.10 0.0 0.0 0.0    373348
28.1900   99.5100   10.00   4.60 0.0 0.0 0.0    383898
28.2680   99.4500    8.00   3.20 0.0 0.0 0.0    395251
28.2390   99.5070   10.00   3.60 0.0 0.0 0.0    404805
28.2000  100.9800    5.00   3.00 0.0 0.0 0.0    225412
28.9400  100.9200    2.00   2.20 0.0 0.0 0.0    267316
28.0900  100.9500    3.00   3.20 0.0 0.0 0.0    306674
28.9460  100.3240   17.00   3.00 0.0 0.0 0.0    368859
28.2100  100.8180   15.00   2.60 0.0 0.0 0.0    500786
28.1840  100.6380   16.00   2.60 0.0 0.0 0.0    536407
28.9690  100.8900   12.00   2.90 0.0 0.0 0.0    555837
28.1730  101.7810    1.00   2.50 0.0 0.0 0.0    212363
28.2200  101.1500    5.00   2.20 0.0 0.0 0.0    220072
28.2600  101.7200    6.00   2.70 0.0 0.0 0.0    252208
28.1200  101.0900    9.00   3.90 0.0 0.0 0.0    304862
28.1300  101.0800    9.00   2.80 0.0 0.0 0.0    305963
28.1720  101.1610   10.00   2.90 0.0 0.0 0.0    541119
28.9200  102.4200   23.00   3.00 0.0 0.0 0.0    242094
28.7300  102.6500   11.00   3.40 0.0 0.0 0.0    245629
28.7200  102.6300    5.00   2.30 0.0 0.0 0.0    262899
28.9700  102.3500    5.00   2.40 0.0 0.0 0.0    276818
28.8800  102.6000   10.00   3.50 0.0 0.0 0.0    305998
28.3800  102.7400   10.00   5.20 0.0 0.0 0.0    436920
28.7600  103.5500    7.00   2.70 0.0 0.0 0.0    267107
28.1200  103.5100    7.00   5.20 0.0 0.0 0.0    427224
28.5570  103.6590    8.00   3.60 0.0 0.0 0.0    478974
28.3650  103.3740   12.00   3.40 0.0 0.0 0.0    515932
28.1050  103.4650    8.00   3.70 0.0 0.0 0.0    516624
28.6800  103.6600   21.00   3.40 0.0 0.0 0.0    535491
28.4380  104.8870    7.00   4.70 0.0 0.0 0.0    200130
28.0600  104.1100   11.00   4.70 0.0 0.0 0.0    272470
28.4000  104.9500    5.00   4.80 0.0 0.0 0.0    344429
28.0950  104.8160   10.00   4.00 0.0 0.0 0.0    492313
28.3640  104.9740   14.00   4.00 0.0 0.0 0.0    493353
28.1800  104.8900   10.00   4.80 0.0 0.0 0.0    550657
28.9500  105.6000   33.00   4.20 0.0 0.0 0.0    242488
28.8310  105.1040   11.00   3.20 0.0 0.0 0.0    489423
28.9360  105.4070   21.00   3.10 0.0 0.0 0.0    539465
28.7980  105.0900    8.00   3.40 0.0 0.0 0.0    539771
28.7850  105.1200    3.00   2.60 0.0 0.0 0.0    539964
28.9240  105.4020   22.00   2.70 0.0 0.0 0.0    544873
28.9400  106.9420   14.00   2.90 0.0 0.0 0.0    211485
28.5960  106.7080   11.00   3.20 0.0 0.0 0.0    287081
28.2070  106.2010   10.00   2.10 0.0 0.0 0.0    419497
28.1170  106.4280   20.00   2.30 0.0 0.0 0.0    422433
28.3350  106.1040    5.00   3.80 0.0 0.0 0.0    480195
28.6670  106.8120    7.00   2.60 0.0 0.0 0.0    481772
28.5160  106.6770    8.00   2.50 0.0 0.0 0.0    549830
29.9780   96.9160    6.00   3.50 0.0 0.0 0.0    287122
29.9760   96.9380    7.00   4.00 0.0 0.0 0.0    287285
29.8710   96.8020    6.00   3.00 0.0 0.0 0.0    294797
29.8680   96.8140    9.00   2.70 0.0 0.0 0.0    294798
29.9930   96.8800    6.00   2.70 0.0 0.0 0.0    305566
29.9870   96.9150    7.00   3.20 0.0 0.0 0.0    373927
29.7950   97.5410    8.00   4.30 0.0 0.0 0.0    300919
29.5690   97.0920    7.00   2.80 0.0 0.0 0.0    309784
29.2330   97.9690    7.00   2.20 0.0 0.0 0.0    333347
29.1730   97.1560    6.00   2.70 0.0 0.0 0.0    347791
29.9770   97.8980    6.00   3.80 0.0 0.0 0.0    361894
29.9990   97.8980    7.00   2.30 0.0 0.0 0.0    369119
29.9950   97.1620    9.00   4.10 0.0 0.0 0.0    380334
29.9910   97.8880    8.00   3.10 0.0 0.0 0.0    382393
29.9910   97.8960    7.00   2.50 0.0 0.0 0.0    392799
29.3480   97.8560    7.00   2.80 0.0 0.0 0.0    472212
29.3700   97.6750    8.00   2.90 0.0 0.0 0.0    491163
29.2330   97.9510    9.00   4.40 0.0 0.0 0.0    525020
29.4160   98.6920    9.00   3.30 0.0 0.0 0.0    346877
29.5090   98.9920    6.00   3.20 0.0 0.0 0.0    403593
29.4960   98.8650    7.00   3.20 0.0 0.0 0.0    421568
29.6520   98.3550   22.00   3.40 0.0 0.0 0.0    488373
29.1820   98.7560   10.00   2.80 0.0 0.0 0.0    496210
29.1020   98.1720    4.00   3.10 0.0 0.0 0.0    533848
29.5880   98.8360    8.00   2.80 0.0 0.0 0.0    535637
29.9300   99.7200   15.00   2.30 0.0 0.0 0.0    257506
29.1000   99.8900    5.00   2.40 0.0 0.0 0.0    325168
29.3400   99.9970    9.00   3.20 0.0 0.0 0.0    375401
29.0090   99.5290   14.00   3.30 0.0 0.0 0.0    376253
29.3650   99.6150    5.00   3.20 0.0 0.0 0.0    506681
29.0070   99.3400    8.00   2.90 0.0 0.0 0.0    525831
29.9410   99.4780   16.00   3.40 0.0 0.0 0.0    552050
29.9390   99.4670    8.00   2.50 0.0 0.0 0.0    552504
29.4340   99.5240   19.00   2.30 0.0 0.0 0.0    571019
29.0600  100.9500    5.00   2.00 0.0 0.0 0.0    268298
29.2800  100.0800   10.00   4.00 0.0 0.0 0.0    311344
29.2100  100.0800   16.00   4.30 0.0 0.0 0.0    351363
29.3130  100.0430    6.00   3.20 0.0 0.0 0.0    375240
29.1460  100.9720    6.00   2.90 0.0 0.0 0.0    432274
29.7620  100.3860   13.00   2.90 0.0 0.0 0.0    548807
29.4300  101.1000    5.00   3.40 0.0 0.0 0.0    232770
29.8210  101.9940   12.00   2.40 0.0 0.0 0.0    405463
29.5670  101.9840   16.00   3.60 0.0 0.0 0.0    492009
29.6500  101.9950   18.00   3.80 0.0 0.0 0.0    492643
29.6200  101.9930   12.00   3.60 0.0 0.0 0.0    505996
29.6190  101.9970   18.00   4.00 0.0 0.0 0.0    506059
29.9330  101.3670    9.00   3.30 0.0 0.0 0.0    530317
29.7000  102.3800    5.00   3.50 0.0 0.0 0.0    230051
29.0500  102.3600    5.00   2.80 0.0 0.0 0.0    245686
29.8000  102.1400   13.00   3.40 0.0 0.0 0.0    250791
29.5500  102.2000   18.00   2.10 0.0 0.0 0.0    263639
29.2400  102.7500   13.00   2.30 0.0 0.0 0.0    274501
29.0100  102.4200   15.00   2.90 0.0 0.0 0.0    281895
29.0800  102.3900   21.00   3.90 0.0 0.0 0.0    319857
29.8210  102.3710   12.00   2.60 0.0 0.0 0.0    355987
29.0590  102.3580   26.00   4.10 0.0 0.0 0.0    476190
29.0190  102.2590   20.00   4.30 0.0 0.0 0.0    512524
29.0300  103.6300   11.00   3.20 0.0 0.0 0.0    218714
29.7000  103.4500   17.00   2.50 0.0 0.0 0.0    259689
29.3000  103.9800   21.00   3.70 0.0 0.0 0.0    265614
29.2800  103.9700   11.00   2.90 0.0 0.0 0.0    265616
29.2700  103.9600   17.00   3.90 0.0 0.0 0.0    265628
29.3000  103.2000   20.00   5.00 0.0 0.0 0.0    465405
29.3900  104.9800   13.00   3.60 0.0 0.0 0.0    226658
29.4910  104.5740   14.00   2.40 0.0 0.0 0.0    493403
29.5840  104.6450   11.00   3.90 0.0 0.0 0.0    501403
29.3800  104.0900   10.00   4.00 0.0 0.0 0.0    501716
29.5880  104.8150   16.00   2.60 0.0 0.0 0.0    541137
29.3600  104.0680   15.00   3.70 0.0 0.0 0.0    578693
29.4000  105.0100   10.00   4.40 0.0 0.0 0.0    218904
29.3600  105.4300    6.00   4.50 0.0 0.0 0.0    269732
29.3200  105.2200   25.00   4.20 0.0 0.0 0.0    329727
29.3200  105.2300   22.00   4.30 0.0 0.0 0.0    329762
29.3790  105.1660    5.00   3.30 0.0 0.0 0.0    348793
29.4100  105.6000   10.00   4.00 0.0 0.0 0.0    532674
29.8680  106.4650    6.00   2.10 0.0 0.0 0.0    223855
29.9460  106.5250    7.00   2.00 0.0 0.0 0.0    228893
29.5360  106.0780    8.00   2.30 0.0 0.0 0.0    262594
29.5430  106.0760    6.00   2.60 0.0 0.0 0.0    262610
29.4200  106.2170    8.00   3.80 0.0 0.0 0.0    267304
29.5570  106.1460   15.00   2.10 0.0 0.0 0.0    287600
29.5800  106.1500   12.00   3.10 0.0 0.0 0.0    287685
29.9780  106.5400    7.00   2.90 0.0 0.0 0.0    482313
30.2730   96.9450    7.00   3.10 0.0 0.0 0.0    279914
30.0150   96.9730    7.00   2.70 0.0 0.0 0.0    303822
30.0450   96.8730    7.00   3.60 0.0 0.0 0.0    309974
30.2500   96.8700    7.00   2.60 0.0 0.0 0.0    392866
30.2900   96.8500   20.00   4.10 0.0 0.0 0.0    548999
30.2610   96.9580    6.00   3.10 0.0 0.0 0.0    549015
30.6240   97.0510    7.00   3.10 0.0 0.0 0.0    275788
30.1640   97.4800    7.00   2.60 0.0 0.0 0.0    302852
30.1130   97.4750    7.00   3.30 0.0 0.0 0.0    302855
30.1600   97.4870    7.00   3.20 0.0 0.0 0.0    302856
30.1480   97.4620    7.00   3.60 0.0 0.0 0.0    302870
30.1400   97.4790    7.00   2.90 0.0 0.0 0.0    302875
30.1460   97.5050    6.00   3.90 0.0 0.0 0.0    302883
30.1150   97.4710    6.00   2.90 0.0 0.0 0.0    302909
30.0920   97.4470    8.00   3.40 0.0 0.0 0.0    305343
30.0200   97.9700   10.00   4.50 0.0 0.0 0.0    361421
30.0240   97.9370    7.00   2.80 0.0 0.0 0.0    361424
30.0090   97.9510    8.00   3.70 0.0 0.0 0.0    361425
30.0260   97.9290    7.00   3.50 0.0 0.0 0.0    361430
30.0450   97.9090    7.00   3.20 0.0 0.0 0.0    361580
30.0470   97.9040    7.00   3.40 0.0 0.0 0.0    361611
30.0940   97.9390    8.00   3.60 0.0 0.0 0.0    361642
30.0400   97.9000    6.00   3.00 0.0 0.0 0.0    361793
30.0510   97.9080    8.00   3.40 0.0 0.0 0.0    361940
30.0780   97.9400    7.00   3.10 0.0 0.0 0.0    363625
30.0450   97.9050    7.00   4.10 0.0 0.0 0.0    363652
30.0490   97.9320    9.00   3.40 0.0 0.0 0.0    363656
30.0510   97.8960    4.00   3.00 0.0 0.0 0.0    366852
30.0700   97.9840    9.00   2.70 0.0 0.0 0.0    387735
30.0030   97.8700    6.00   3.00 0.0 0.0 0.0    392792
30.0620   97.9030    8.00   2.60 0.0 0.0 0.0    397130
30.0180   98.1780    7.00   3.50 0.0 0.0 0.0    272941
30.3590   98.1380    9.00   2.30 0.0 0.0 0.0    305885
30.3530   98.1230    7.00   2.10 0.0 0.0 0.0    305886
30.3880   98.3130    5.00   3.70 0.0 0.0 0.0    314867
30.2020   98.4310    8.00   2.80 0.0 0.0 0.0    331395
30.8940   98.9200   13.00   2.70 0.0 0.0 0.0    398820
30.4230   98.9630   12.00   3.30 0.0 0.0 0.0    468941
30.1700   98.0100    6.00   4.60 0.0 0.0 0.0    491102
30.9500   99.4000   15.00   5.50 0.0 0.0 0.0    334006
30.3100   99.8000   10.00   4.40 0.0 0.0 0.0    507365
30.1100   99.6100   16.00   5.20 0.0 0.0 0.0    524728
30.0830   99.6640    7.00   3.50 0.0 0.0 0.0    524765
30.0800   99.6000   19.00   5.20 0.0 0.0 0.0    524766
30.0930   99.6180   13.00   3.70 0.0 0.0 0.0    533509
30.1520  100.1440   12.00   1.20 0.0 0.0 0.0    217246
30.6600  100.0100    5.00   2.30 0.0 0.0 0.0    229764
30.1600  100.0500   13.00   2.10 0.0 0.0 0.0    234322
30.1700  100.0600   12.00   1.80 0.0 0.0 0.0    234328
30.7100  100.1000    7.00   2.50 0.0 0.0 0.0    251922
30.0900  100.0900    8.00   2.00 0.0 0.0 0.0    294909
30.0700  100.6400   14.00   2.40 0.0 0.0 0.0    303828
30.0600  100.0800    5.00   2.10 0.0 0.0 0.0    318914
30.7870  100.0080   14.00   3.60 0.0 0.0 0.0    406789
30.7960  100.9390   20.00   2.10 0.0 0.0 0.0    455840
30.6010  100.1350   17.00   2.30 0.0 0.0 0.0    498941
30.3000  100.4460   17.00   2.90 0.0 0.0 0.0    511998
30.6540  100.0800   18.00   2.20 0.0 0.0 0.0    577606
30.0700  101.9700    5.00   2.50 0.0 0.0 0.0    237383
30.6000  101.4500    8.00   5.00 0.0 0.0 0.0    258000
30.2900  101.6800   20.00   6.40 0.0 0.0 0.0    451117
30.2000  101.7500   16.00   5.90 0.0 0.0 0.0    452120
30.3870  101.5900   13.00   3.80 0.0 0.0 0.0    480252
30.0180  101.8190    9.00   3.20 0.0 0.0 0.0    490849
30.2680  102.9090   19.00   2.30 0.0 0.0 0.0    355768
30.2040  102.8630   14.00   3.10 0.0 0.0 0.0    356140
30.3370  102.9470   20.00   4.00 0.0 0.0 0.0    356715
30.3460  102.9350   22.00   3.20 0.0 0.0 0.0    361395
30.2530  102.9200   17.00   2.90 0.0 0.0 0.0    362817
30.1210  102.8090   20.00   3.60 0.0 0.0 0.0    363627
30.3860  102.9810   18.00   2.60 0.0 0.0 0.0    370089
30.1050  102.8020   20.00   3.10 0.0 0.0 0.0    373396
30.3340  102.9290   19.00   4.20 0.0 0.0 0.0    379325
30.2190  102.9810   11.00   2.80 0.0 0.0 0.0    403109
30.9100  103.1600   20.00   4.40 0.0 0.0 0.0    217870
30.3450  103.0050   17.00   3.10 0.0 0.0 0.0    344155
30.3710  103.0150   20.00   4.00 0.0 0.0 0.0    363076
30.3870  103.0050   18.00   2.70 0.0 0.0 0.0    363551
30.3580  103.0410   19.00   3.20 0.0 0.0 0.0    401800
30.3230  103.0320   18.00   3.50 0.0 0.0 0.0    445520
30.7710  104.5310   21.00   3.40 0.0 0.0 0.0    217487
30.8000  104.6800   21.00   2.90 0.0 0.0 0.0    219278
30.8100  104.5800   21.00   2.80 0.0 0.0 0.0    228300
30.8100  104.5900   10.00   2.60 0.0 0.0 0.0    229400
30.4000  104.6000   21.00   3.20 0.0 0.0 0.0    249794
30.8200  104.5800   24.00   3.60 0.0 0.0 0.0    250664
30.5800  104.5300   22.00   2.90 0.0 0.0 0.0    264047
30.8190  104.5780   14.00   2.80 0.0 0.0 0.0    352779
30.8100  105.2900    5.00   2.00 0.0 0.0 0.0    234722
30.2800  105.7100    5.00   4.80 0.0 0.0 0.0    248875
30.2500  105.6000   14.00   3.30 0.0 0.0 0.0    297916
30.5900  105.2700    9.00   2.60 0.0 0.0 0.0    330335
30.5900  105.2800   18.00   2.80 0.0 0.0 0.0    339737
30.6060  105.2450   26.00   2.30 0.0 0.0 0.0    351887
30.5950  105.2740   21.00   2.40 0.0 0.0 0.0    379498
30.5890  105.2560   17.00   2.40 0.0 0.0 0.0    401993
30.7220  105.0320    2.00   1.80 0.0 0.0 0.0    504125
30.9390  105.2720   22.00   2.20 0.0 0.0 0.0    527325
30.3200  106.7900   13.00   3.00 0.0 0.0 0.0    283563
30.2300  106.7600   15.00   2.70 0.0 0.0 0.0    311136
30.5100  106.9600   15.00   3.00 0.0 0.0 0.0    313975
30.2260  106.8690    5.00   3.00 0.0 0.0 0.0    379628
30.1950  106.8110   15.00   2.80 0.0 0.0 0.0    394738
30.2850  106.9110    5.00   2.00 0.0 0.0 0.0    464853
30.3060  106.7670    6.00   2.70 0.0 0.0 0.0    474182
30.5310  106.9430   13.00   2.90 0.0 0.0 0.0    479294
30.4410  106.9740    2.00   2.80 0.0 0.0 0.0    493469
30.1430  106.6620    7.00   2.60 0.0 0.0 0.0    496666
30.1840  106.8930    4.00   3.00 0.0 0.0 0.0    499235
30.0850  106.6980   10.00   3.30 0.0 0.0 0.0    508942
30.1720  106.8810   12.00   3.30 0.0 0.0 0.0    510634
30.1940  106.8590    5.00   2.80 0.0 0.0 0.0    524108
30.2420  106.7940    5.00   3.20 0.0 0.0 0.0    533120
30.2470  106.8120   10.00   3.10 0.0 0.0 0.0    536963
31.1580   96.4300    7.00   2.70 0.0 0.0 0.0    279403
31.4550   96.5250    7.00   2.20 0.0 0.0 0.0    304938
31.4180   96.5140    8.00   3.70 0.0 0.0 0.0    394100
31.4150   96.4840    7.00   2.30 0.0 0.0 0.0    396109
31.6430   96.3590    7.00   3.10 0.0 0.0 0.0    440295
31.1290   96.8400    6.00   2.40 0.0 0.0 0.0    466712
31.0950   96.9520    8.00   3.00 0.0 0.0 0.0    516355
31.2840   96.8400    6.00   4.00 0.0 0.0 0.0    524995
31.1750   96.4220    7.00   2.80 0.0 0.0 0.0    540902
31.1640   96.3690    6.00   2.60 0.0 0.0 0.0    541247
31.1740   96.4450    6.00   2.80 0.0 0.0 0.0    541267
31.6170   96.9450    6.00   3.30 0.0 0.0 0.0    566832
31.3490   97.6930    7.00   3.20 0.0 0.0 0.0    228875
31.3920   97.6040   10.00   1.90 0.0 0.0 0.0    269206
31.3620   97.7910    7.00   2.70 0.0 0.0 0.0    302467
31.3850   97.7100    6.00   3.40 0.0 0.0 0.0    310536
31.3670   97.7280    7.00   3.10 0.0 0.0 0.0    314703
31.0170   97.0550    6.00   2.60 0.0 0.0 0.0    378976
31.1160   97.6760   10.00   3.00 0.0 0.0 0.0    488126
31.0920   98.6630    6.00   3.50 0.0 0.0 0.0    327923
31.0980   98.6680    7.00   3.00 0.0 0.0 0.0    327924
31.6920   98.6800   15.00   2.60 0.0 0.0 0.0    485083
31.6860   98.6800    2.00   2.60 0.0 0.0 0.0    485110
31.6760   98.6810   15.00   3.40 0.0 0.0 0.0    485113
31.6560   98.6970   11.00   2.60 0.0 0.0 0.0    490434
31.7130   98.6980    5.00   2.50 0.0 0.0 0.0    490460
31.6570   98.7070    6.00   2.50 0.0 0.0 0.0    503171
31.5800   99.9800   10.00   2.70 0.0 0.0 0.0    266306
31.6800   99.5200   20.00   3.70 0.0 0.0 0.0    282173
31.2930   99.9720    9.00   2.10 0.0 0.0 0.0    446071
31.8700   99.7730   10.00   3.20 0.0 0.0 0.0    536619
31.6190   99.9730    6.00   2.80 0.0 0.0 0.0    536919
31.6090   99.9590   17.00   2.20 0.0 0.0 0.0    536920
31.2800  100.8000   10.00   5.40 0.0 0.0 0.0    287145
31.5080  100.9480    4.00   2.60 0.0 0.0 0.0    347630
31.2440  100.8440   14.00   2.90 0.0 0.0 0.0    499546
31.3480  100.7150   16.00   4.30 0.0 0.0 0.0    513567
31.7380  100.9930    7.00   2.90 0.0 0.0 0.0    556447
31.3470  100.7050   16.00   2.70 0.0 0.0 0.0    561547
31.5630  100.4690   14.00   3.10 0.0 0.0 0.0    583735
31.9220  101.9370    1.00   3.20 0.0 0.0 0.0    217453
31.0870  101.3680   15.00   2.90 0.0 0.0 0.0    396731
31.0960  101.3650   15.00   3.10 0.0 0.0 0.0    396777
31.0880  101.3630   18.00   3.20 0.0 0.0 0.0    404351
31.9610  101.5750    6.00   3.40 0.0 0.0 0.0    436918
31.8930  101.8090   11.00   2.50 0.0 0.0 0.0    449989
31.9360  102.9750    7.00   3.40 0.0 0.0 0.0    205909
31.9640  102.9660    7.00   3.70 0.0 0.0 0.0    206192
31.4800  102.7700    9.00   3.70 0.0 0.0 0.0    229802
31.8200  102.9800    5.00   3.60 0.0 0.0 0.0    235767
31.2200  102.5500    3.00   3.60 0.0 0.0 0.0    265747
31.9380  102.8670   20.00   3.70 0.0 0.0 0.0    559402
31.2600  103.2100   15.00   4.70 0.0 0.0 0.0    213967
31.0200  103.2400   12.00   3.10 0.0 0.0 0.0    221937
31.0100  103.1800   15.00   2.80 0.0 0.0 0.0    223379
31.3100  103.7000   10.00   3.40 0.0 0.0 0.0    226845
31.2300  103.8000   15.00   5.00 0.0 0.0 0.0    243068
31.4210  103.9740   18.00   4.40 0.0 0.0 0.0    546058
31.8640  104.3120   25.00   3.60 0.0 0.0 0.0    206720
31.6500  104.6000   12.00   4.50 0.0 0.0 0.0    208813
31.7270  104.2350   11.00   3.80 0.0 0.0 0.0    216444
31.6600  104.0400   10.00   3.00 0.0 0.0 0.0    223910
31.8100  104.1200   10.00   4.40 0.0 0.0 0.0    260601
31.7100  104.0100   16.00   4.50 0.0 0.0 0.0    285617
31.2950  105.3820   40.00   3.50 0.0 0.0 0.0    211576
31.2100  105.2000   20.00   4.90 0.0 0.0 0.0    336212
31.2400  105.1800   20.00   2.50 0.0 0.0 0.0    336234
31.4300  105.2200    5.00   4.60 0.0 0.0 0.0    423367
31.4560  105.1970   20.00   4.30 0.0 0.0 0.0    443822
31.2320  105.1700   15.00   2.80 0.0 0.0 0.0    565973
31.6800  106.2700   18.00   1.90 0.0 0.0 0.0    312117
31.7100  106.2600    9.00   1.90 0.0 0.0 0.0    312122
31.6900  106.1600   10.00   1.60 0.0 0.0 0.0    333013
31.6900  106.1500    5.00   1.50 0.0 0.0 0.0    333072
31.6800  106.1700    5.00   1.50 0.0 0.0 0.0    333617
31.6900  106.2700   11.00   2.30 0.0 0.0 0.0    336836
31.7200  106.2600   17.00   2.30 0.0 0.0 0.0    336838
31.6960  106.7870   21.00   1.60 0.0 0.0 0.0    517492
32.9910   96.3030   10.00   1.20 0.0 0.0 0.0    259349
32.9910   96.9590    5.00   1.20 0.0 0.0 0.0    262176
32.9950   96.9390    3.00   1.20 0.0 0.0 0.0    264757
32.9790   96.9570   10.00   1.00 0.0 0.0 0.0    265824
32.9980   96.9580   10.00   1.20 0.0 0.0 0.0    266877
32.9720   96.9980   10.00   2.40 0.0 0.0 0.0    267930
32.6780   96.1070   10.00   2.30 0.0 0.0 0.0    270358
32.3680   96.4040   10.00   1.80 0.0 0.0 0.0    270652
32.6140   96.4440   10.00   3.50 0.0 0.0 0.0    301307
32.2210   96.3400    4.00   3.50 0.0 0.0 0.0    330217
32.5290   96.3640    9.00   3.00 0.0 0.0 0.0    532978
32.5280   96.3750    9.00   3.60 0.0 0.0 0.0    532983
32.7200   97.2800   20.00   3.10 0.0 0.0 0.0    231601
32.8580   97.3080   10.00   1.70 0.0 0.0 0.0    259852
32.9660   97.0270   10.00   1.50 0.0 0.0 0.0    260094
32.5850   97.4210   10.00   3.10 0.0 0.0 0.0    264036
32.9390   97.0680   10.00   1.20 0.0 0.0 0.0    266376
32.7150   97.1910    6.00   1.40 0.0 0.0 0.0    269194
32.8840   97.2380   11.00   2.90 0.0 0.0 0.0    550289
32.4200   98.1500    5.00   2.00 0.0 0.0 0.0    271996
32.4620   98.1980   10.00   1.80 0.0 0.0 0.0    272320
32.7800   98.2800   10.00   2.90 0.0 0.0 0.0    339485
32.2170   98.0580    6.00   2.20 0.0 0.0 0.0    448319
32.9410   98.8980   10.00   2.40 0.0 0.0 0.0    469382
32.9010   98.8740   10.00   1.70 0.0 0.0 0.0    472518
32.8810   98.9470   10.00   3.00 0.0 0.0 0.0    481174
32.9430   98.9180   28.00   2.70 0.0 0.0 0.0    481262
32.9390   98.8720    4.00   3.00 0.0 0.0 0.0    481709
32.9910   98.8970    5.00   3.70 0.0 0.0 0.0    481752
32.9060   98.2160   21.00   2.70 0.0 0.0 0.0    546638
32.9800   99.0300    5.00   2.70 0.0 0.0 0.0    228846
32.4600   99.5200    8.00   2.50 0.0 0.0 0.0    252551
32.9650   99.0240    6.00   2.80 0.0 0.0 0.0    445592
32.9930   99.0390    3.00   2.90 0.0 0.0 0.0    448235
